GST_ID_NO,Weight,Weighted GST_Cereal,Weighted Total Consumption,Weighted GST
720961101,66,84532,28500404,3291236
720961201,1111,1622983,399859369,41909234
720961202,1111,1199187,247827300,17124339
720961301,2554,393247,330383686,36510811
720962101,133,228650,62675274,6863300
720962201,4113,778530,613578897,66230819
720962202,4113,4537551,1305863357,135417896
720962301,9023,892103,1206530755,135973451
720971101,26,73057,14927595,1154504
720971201,400,121498,30753775,3297040
720971202,400,381448,159232538,11070158
720971301,1858,1538234,306005753,24676330
720972101,129,67812,47683075,4198853
720972201,6001,4255193,938373381,69594269
720972202,6001,4907882,969716596,74454487
720972301,3226,2620418,360567016,28392455
720981101,194,140253,37283715,3117463
720981201,1778,379170,245413803,23434528
720981202,1778,2259952,569778980,46017331
720981301,3103,3471287,817725071,73184358
720982101,259,321051,77216052,7366091
720982201,3103,1218457,453552497,39579363
720982202,3103,3120652,555757861,57062599
720982301,6335,9369087,1903057759,159561601
720991201,1084,1994281,440445816,36526937
720991202,1084,1401511,219373678,20319382
720991203,1084,1233023,224341691,19105259
720991204,1084,1180945,246047665,17982338
720991205,1084,1214643,218685313,18882954
720991206,1084,1539364,254266825,18748215
720991301,2900,2436918,485146207,44127610
720991302,2900,6319603,1338269875,108995241
721001101,226,213668,47145213,3241768
721001201,34,105259,15704473,1024111
721001202,34,101283,26051527,1705211
721001301,2646,13885574,1784164731,78438609
721002101,2939,5522013,1080233643,70340177
721002201,3527,4842767,6948043455,580230393
721002202,3527,7727501,1607981320,100220850
721002301,16461,15019881,3105208176,268573757
721011101,613,679413,463148231,38134017
721011201,2819,2846605,564974168,34465922
721011202,2819,5088057,1002526798,79760332
721011301,1532,1012628,149838049,12394567
721012101,2451,2309129,750180185,62047774
721012201,8579,363506,260269718,21363287
721012202,8579,6942971,2906693653,248949362
721012301,10785,6443404,1354917401,97768475
721021101,464,1093001,189585711,11332643
721021201,2421,9531262,835981086,52528167
721021202,2421,4599766,705390376,44923665
721021301,103,188600,36686630,2325205
721022101,2318,2478702,410932913,31429540
721022201,9788,11461029,2156201309,163816028
721022202,9788,18083265,2285900326,150076682
721022301,4121,5966639,962706368,51273110
721031101,282,842129,139913828,11322022
721031201,508,1458386,258912158,15132366
721031202,508,772255,148948246,10049441
721031301,3275,4259824,1061692250,74567089
721032101,2541,2189005,568801006,49018868
721032201,2922,3194158,1484700555,174914284
721032202,2922,5402005,909510725,60445423
721032301,20325,45875759,6193486037,436655197
721041101,906,1054283,358193777,29720397
721041201,5390,8998372,1443398018,104359709
721041202,5390,6364331,1566012056,114435293
721041301,725,618240,143125487,12434096
721042101,2718,7177826,1772433942,130904768
721042201,13452,16150094,4699516049,363443671
721042202,13452,21337125,4869142611,346636698
721042301,2174,1885427,651729335,55219941
721051101,132,325469,74477521,5183317
721051201,1837,2361643,494205391,35215451
721051202,1837,1204178,219875114,14544185
721051301,463,578717,103230415,6551664
721052101,2119,4261570,1078980079,91669530
721052201,6621,20116400,2368469827,144732175
721052202,6621,11484398,2675073566,152512247
721052301,12978,21629552,3845230108,252057800
721061101,111,174467,27886699,1764706
721061201,1478,1160999,194809567,12929411
721061202,1478,2351231,364497374,22921379
721061301,1700,3131345,396043674,22560183
721062101,2328,7337305,864007357,56322554
721062201,5562,7039473,5640892652,406259137
721062202,5562,9412152,1538914126,96484457
721062301,13971,23264912,4158284650,320637626
721071101,1144,1663593,489846385,32697916
721071102,1144,956162,209378096,17302528
721071201,4631,1805405,555369314,64515260
721071202,4631,6914176,2218839348,165710528
721071203,4631,4938697,941120178,77694968
721071204,4631,6403953,927484173,66879309
721071301,6289,15359167,3903453461,261485927
721071302,6289,5596457,1431847528,96748700
721081201,188,158134,28410131,1880131
721081202,188,333306,38755500,2636454
721081203,188,54309,24493429,1751640
721081301,1541,2683334,427720378,26359772
721082101,269,893384,93338644,6136035
721082201,6983,789044,520985521,35208660
721082202,6983,394522,604431572,41799426
721082301,25246,47604422,5836173371,367894998
721091101,208,106456,31516563,2588114
721091201,758,676483,133107383,8771731
721091202,758,1528509,230810013,11881956
721091301,768,1861963,198514610,9844413
721092101,2491,3195327,1211672326,95455234
721092201,12706,5150882,1033767678,74363432
721092202,12706,17211485,4873615452,343595594
721092301,1993,3012341,638501736,36810287
721101101,400,340965,139657945,12745766
721101201,741,835804,170228334,11688371
721101202,741,341016,73510443,5651175
721101301,2922,1337382,260216147,21280807
721102101,2002,769000,1491784145,88660940
721102201,3303,3405371,734588792,53679019
721102202,3303,3354057,1068342153,96947682
721102301,10809,2290035,1209112115,112363889
721111101,43,53733,11012193,703566
721111201,416,559511,70670358,4283212
721111202,416,135764,30080997,2831294
721111301,584,660281,137174118,9015866
721112101,994,1872067,346734240,23553809
721112201,10067,12826037,1679745798,120242626
721112202,10067,15214922,2961603826,161332370
721112301,8949,8847729,973064843,67477709
721121101,867,1620197,573987881,51663607
721121102,867,1033595,238041362,16733785
721121201,2774,2978304,949448990,74660991
721121202,2774,5047441,1258955777,92423619
721121203,2774,1591041,201959126,17006231
721121204,2774,3401536,826766638,67059695
721121301,11965,12708741,1297155285,116157799
721121302,11965,15209929,3666807778,297656481
721131101,343,668419,159638057,11329659
721131201,1619,2803499,427944998,28902409
721131202,1619,3228826,453682919,27372128
721131301,1325,2295636,363191479,24135498
721132101,1766,3043398,849910700,71099053
721132201,785,1090965,154792302,11712040
721132202,785,1064356,167478055,12219981
721132301,11382,13632624,2672745817,209890470
721141101,51,118760,40165533,3075939
721141201,967,594381,116460230,8601102
721141202,967,1365026,439923797,33027432
721141301,63,72787,12236949,875399
721142101,2656,2989451,613646159,49714828
721142201,2788,4387406,951141611,69681531
721142202,2788,2563915,449684720,32905489
721142301,29477,34182172,7640071020,598923552
721151101,578,424659,174493011,15914036
721151201,2081,2437229,598058147,42836770
721151202,2081,4509903,993621306,74667914
721151301,4625,5383391,593892245,42330839
721152101,2313,0,347480222,43235831
721152201,7979,0,1274024358,161624412
721152202,7979,6908406,1132524478,101795862
721152301,19427,16216794,2057144518,166429619
721161101,406,384514,77456654,6265812
721161201,771,873209,109774306,7925803
721161202,771,749087,171734531,14112481
721161301,7222,12770625,1418758980,98682874
721162101,2434,3132257,709144655,47590996
721162201,9737,15334633,3405483966,270141174
721162202,9737,7894242,1192894760,91898119
721162301,2434,10204762,2732624282,164068861
721171101,114,161318,48406695,3949143
721171201,343,518853,95144951,6744450
721171202,343,311312,103987753,7132101
721171301,2769,3739439,583251929,34602742
721172101,2014,3240186,484787122,33852260
721172201,6546,8034318,1286985245,91521218
721172202,6546,8117527,1183731885,81980292
721172301,20141,35872417,5745005843,299863284
721181101,187,831735,173375639,11742693
721181201,374,681542,116506633,7339642
721181202,374,96081,18697768,1280563
721181301,1952,3650129,416441558,23711634
721182101,2284,4564988,1575848051,103480306
721182201,5253,14395061,2671812006,166475263
721182202,5253,3940092,1200093107,96299982
721182301,10278,10583357,2187351896,133369386
721191101,279,627051,160804773,12292246
721191201,1394,1360853,274243538,21592161
721191202,1394,1697620,255375007,19916149
721191301,725,972880,164722788,14240357
721192101,2259,5133362,1141175880,86545316
721192201,9537,8109310,1187252882,80101698
721192202,9537,12137024,1870605723,146903166
721192301,11294,10320969,1690402408,136131745
721201101,614,864339,284878836,25152627
721201102,614,861736,184755462,15294097
721201201,960,908489,131298473,9272869
721201202,960,113900,52335076,4009729
721201203,960,1103747,158088427,10941892
721201204,960,698316,185663733,13808411
721201301,11059,9122443,1482513693,128973463
721201302,11059,12184084,2321860231,170236720
721211101,500,768266,172524157,14677537
721211201,2875,1875835,424484898,30528522
721211202,2875,560314,245781223,19444575
721211301,7624,5147327,867838462,69965056
721212101,1250,4942911,760856477,59175707
721212201,4374,3923431,666683395,56382555
721212202,4374,6240418,1019460831,81733449
721212301,11748,15498821,3848490191,338747525
721221101,295,379283,93247771,8306750
721221201,1871,1353004,244123823,19148864
721221202,1871,4481825,435468339,27034176
721221301,5317,3605035,587319901,44888168
721222101,591,487351,201326107,19709049
721222201,3446,5043149,979116704,80007723
721222202,3446,3874852,541176150,38433203
721222301,10635,7690741,1159254220,89339651
721231101,530,276815,119774122,12140174
721231102,530,538666,176543091,20219459
721231201,971,477313,106304330,10864180
721231202,971,403247,93859482,9543029
721231203,971,31547,26710571,2475547
721231204,971,300378,69590150,7213811
721231301,5208,6915286,1168576459,87324424
721231302,5208,5958917,1135719771,87458220
721241101,869,884241,355413180,37282517
721241102,869,1041440,440811465,49515761
721241201,2319,3111220,666713061,56008226
721241202,2319,2931097,708789441,52671022
721241203,2319,1382037,567551014,46748474
721241204,2319,3045721,504420704,38955059
721241301,6473,6290103,1146372505,91384090
721241302,6473,4059311,922815145,71159492
721251101,316,646182,336904484,30066263
721251201,457,277206,92312830,8041992
721251202,457,497550,198787331,18294027
721251301,3123,4526473,731452032,64451535
721252101,505,872737,130752903,10266910
721252201,1388,860783,191213086,12840922
721252202,1388,1929408,338957257,27226093
721252301,27764,7686270,2141640914,198774892
721261101,182,411600,84591769,7008032
721261201,1123,729729,247786729,22022038
721261202,1123,1745004,315036362,24995612
721261301,3400,2535441,442942271,34221041
721262101,1275,2103276,762070654,79118223
721262201,4371,2494284,643938732,62023661
721262202,4371,2000366,592582456,54040922
721262301,9106,11897745,2208355918,145871152
721271101,855,1455061,367556669,29969351
721271102,855,1546833,329046050,27263947
721271201,4152,4527843,870910290,65343809
721271202,4152,2105564,645759394,71705896
721271203,4152,4404676,855098110,62473573
721271204,4152,3577700,919618232,77889812
721271301,6717,4573043,1169576801,123310721
721271302,6717,8994283,1221249211,93408513
721281101,445,1463642,138209304,11428050
721281201,2848,2787236,341461898,27180652
721281202,2848,3133127,484702991,40902426
721281301,1424,1655047,205979633,20955711
721282101,534,1230728,195459978,16636377
721282201,2848,8977073,766920577,53258958
721282202,2848,8751842,695381224,42441789
721282301,8543,11921167,1229950658,97329687
721291101,111,87956,27968161,1914497
721291201,299,590956,91203854,5919349
721291202,299,311518,65635936,4369538
721291301,820,915087,151863934,9041431
721292101,2127,2102684,807389609,76239825
721292201,11342,11823067,2302011690,170750756
721292202,11342,11823067,2404871922,163723118
721292301,9924,8522856,1876714865,170585809
721301101,317,400810,94430696,7397574
721301201,634,526651,80969256,5768318
721301202,634,1356931,141192507,9737148
721301301,5571,8734572,1276227764,96024263
721302101,1359,1690876,502669376,42569953
721302201,3510,4774653,847391189,48594728
721302202,3510,6767811,1532688986,130061804
721302301,14494,14985607,1999460493,129170062
721311101,344,666318,166920396,17287853
721311201,1067,1353922,293333111,23584001
721311202,1067,1824327,348406308,24161239
721311301,2617,5100937,813448715,61687278
721312101,2169,2245957,332033472,22519585
721312201,8195,14781696,3221140704,260067758
721312202,8195,10961837,2268781246,168579020
721312301,12052,13907424,2239727477,162597197
721321101,247,250872,112907918,11271895
721321201,1757,456535,783421313,57582937
721321202,1757,1501108,357865729,30589192
721321301,686,570865,167086701,11995777
721322101,1647,2500554,651870691,50178123
721322201,16880,7534241,3403758144,225842504
721322202,16880,17929586,7570706587,606237291
721322301,10979,20671287,3790380585,271284645
721331101,1055,1120636,253434178,18852048
721331102,1055,292081,76007404,4645956
721331201,2638,3442361,436385597,23979062
721331202,2638,3911773,802764772,51223958
721331203,2638,3069811,845837658,48257338
721331204,2638,5476483,576296371,26039958
721331301,10339,16648505,2860367036,188850919
721331302,10339,6805442,1702474748,118040744
721341101,382,787820,274356592,18128385
721341201,1183,1653774,398279800,27426768
721341202,1183,1916040,478945354,30631902
721341301,3243,4855178,1410996508,105858583
721342101,2060,5147574,791930131,51342205
721342201,2060,8147658,1364621495,92534488
721342202,2060,2682907,601872662,54272971
721342301,22204,4547483,3051146190,225295782
721351101,154,197763,39307771,2922206
721351201,617,716127,79735897,6614338
721351202,617,1058509,157204704,12643159
721351301,1403,1621261,226005892,17295566
721352101,1850,5729015,1568820603,123096728
721352201,4163,5845320,2811044621,234519058
721352202,4163,6227560,647584384,37472402
721352301,15266,12894213,2737910788,209822543
721361101,184,318972,106456341,10563171
721361201,830,1032280,373503888,31870308
721361202,830,854179,332116844,22845109
721361301,571,650594,348292519,33144626
721362101,2396,2477778,1375207332,133624496
721362201,14139,24125159,4103163422,286615038
721362202,14139,11663156,5370412824,408457547
721362301,959,2308530,593764222,48047719
721371101,532,1386760,332761283,24295462
721371201,3694,5374665,1079796258,92302909
721371202,3694,3913591,1412527062,136040920
721371301,53,81694,24769310,1668805
721372101,2126,3465740,1186742802,78275338
721372201,15522,9032525,4554567005,337394623
