FILING_SEQ_NO,AGE,AGEGRP,FORM_ID,ASSESSMENT_YEAR,SALARIES,INCOME_HP,PRFT_GAIN_BP_OTHR_SPECLTV_BUS,PRFT_GAIN_BP_SPECLTV_BUS,PRFT_GAIN_BP_SPCFD_BUS,PRFT_GAIN_BP_INC_115BBF,TOTAL_PROFTS_GAINS_BP,ST_CG_AMT_1,ST_CG_AMT_2,ST_CG_AMT_APPRATE,TOTAL_SCTG,LT_CG_AMT_1,LT_CG_AMT_2,TOTAL_LTCG,TOTAL_CAP_GAIN,INCOME_OS_NOT_RACEHORSE,INC_CHARBLE_SPL_RATE,INCOME_OS_RACEHORSE,TOTAL_INCOME_OS,GTI_BEFORE_LOSSES,CYL_SET_OFF,BAL_AFTR_CYL_SET_OFF,BFL_SET_OFF_BALANCE,GROSS_TOTAL_INCOME,INC_CHG_TAX_SPL_RATES,DEDUCT_SEC_10A_OR_10AA,PARTB_CHAPTER_VIA,PARTC_CHAPTER_VIA,TOTAL_DEDUC_VIA,TOTAL_INCOME,INC_SPL_111A_112,NET_AGRC_INCOME,AGGREGATE_INCOME,CY_LOSS_CARRYFWD,TAX_PAYBLE_TI_SEC115JC,SURCHARGE_ON_DEEMED_TI,EDUCATION_CESS_SEC115JC,TOTAL_TAX_PAYBL_SEC115JC,TAX_NORMAL_RATE,TAX_SI_RATE,REBATE_AGRC_INCOME,TAX_PAYABL_TOT_INCOM,REBATE_87A,TAX_PAYABLE_ON_REBATE,SURCHARGE_25OFSI,SURCHARGE_ON_ABOVE_CRORE,TOTAL_SURCHARGE,EDUCATION_CESS,GROSS_TAX_LIABILITY,GROSS_TAX_PAYABLE,CRDEDIT_US115JD_EY,TAX_PAYBLE_AFTR_CRDT_SEC115JD,RELIEF_89,RELIEF_90,RELIEF_91,TOTAL_RELIEF,NET_TAX_LIABILTY,INT_PAYABLE_234A,INT_PAYABLE_234B,INT_PAYABLE_234C,TOTAL_INT_PAYABLE,AGGREGATE_LIABILTY,ADVANCE_TAX,TOTAL_TDS,TOTAL_TCS,SELF_ASSESMNT_TAX,TOTAL_TAX_PAID,TAX_PAYBL,REFUND_AMOUNT,position,decile_group
286566340,30,0,ITR-1,2017,344089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344089,0,0,0,344089,0,0,0,0,81245,262840,0,0,0,0,0,0,0,0,1284,0,0,1284,1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261,0,0,1261,0,1260,46066,5
332232674,39,0,ITR-2,2017,880915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880915,23600,857315,0,857315,0,0,0,0,150000,707320,0,97400,804720,0,0,0,0,0,85944,0,9740,76204,0,76204,0,0,0,2286,78490,0,0,0,0,0,0,0,78490,0,0,0,0,78490,8000,70490,0,0,78490,0,0,149734,9
283580935,37,0,ITR-1,2017,1117219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30414,1147633,0,0,0,1147633,0,0,0,0,265069,882560,0,0,0,0,0,0,0,0,101512,0,0,101512,0,101512,0,0,0,3045,104557,104557,0,0,0,0,0,0,104557,0,0,0,0,104557,0,100000,0,4557,104557,0,0,184073,10
291146161,51,0,ITR-1,2017,436098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436098,0,0,0,436098,0,0,0,0,136484,299610,0,0,0,0,0,0,0,0,4961,0,0,4961,4961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73463,6
330694245,47,0,ITR-1,2017,534796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534796,0,0,0,534796,0,0,0,0,150000,384800,0,0,0,0,0,0,0,0,13480,0,0,13480,5000,8480,0,0,0,254,8734,8734,0,0,0,0,0,0,8734,0,0,0,0,8734,0,14805,0,0,14805,0,6070,98580,7
270788575,36,0,ITR-1,2017,392378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392378,0,0,0,392378,0,0,0,0,94246,298130,0,0,0,0,0,0,0,0,4813,0,0,4813,4813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61090,6
292180917,60,1,ITR-1,2017,692472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692472,0,0,0,692472,0,0,0,0,201159,491310,0,0,0,0,0,0,0,0,19131,0,0,19131,5000,14131,0,0,0,424,14555,14555,0,0,0,0,0,0,14555,0,0,0,0,14555,0,19705,0,0,19705,0,5150,128064,9
330013883,41,0,ITR-4,2017,0,0,0,0,0,0,298272,0,0,0,0,0,0,0,0,0,0,0,8393,306665,0,0,0,306665,0,0,0,0,36721,269940,0,0,0,0,0,0,0,0,1994,0,0,1994,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7641,0,0,7641,0,7640,30149,3
292588112,28,0,ITR-1,2017,435553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,436031,0,0,0,436031,0,0,0,0,67642,368390,0,0,0,0,0,0,0,0,11839,0,0,11839,5000,6839,0,0,0,205,7044,7044,0,0,0,0,0,0,7044,0,0,0,0,7044,0,7100,0,0,7100,0,60,73445,6
301148166,45,0,ITR-1,2017,718297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718297,0,0,0,718297,0,0,0,0,150000,568300,0,0,0,0,0,0,0,0,38660,0,0,38660,0,38660,0,0,0,1160,39820,39820,0,0,0,0,0,0,39820,0,0,0,0,39820,0,39820,0,0,39820,0,0,132629,9
278913642,63,1,ITR-1,2017,2200736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80259,2280995,0,0,0,2280995,0,0,0,0,216000,2065000,0,0,0,0,0,0,0,0,439500,0,0,439500,0,439500,0,0,0,13185,452685,452685,0,0,0,0,0,0,452685,0,0,0,0,452685,0,476517,0,0,476517,0,23830,229546,10
270113281,63,1,ITR-2,2017,365730,0,0,0,0,0,156030,0,0,0,0,0,0,0,0,377069,0,0,377069,898829,0,898829,0,898829,0,0,0,0,179662,719170,0,0,719170,0,0,0,0,0,63834,0,0,63834,0,63834,0,0,0,1915,65749,0,0,0,0,0,0,0,65749,0,0,0,0,65749,0,62588,0,3160,65748,0,0,153431,9
274471898,67,1,ITR-2,2017,0,0,0,0,0,0,0,31825,0,0,31825,0,0,0,31825,324547,0,0,324547,356372,0,356372,0,356372,0,0,0,0,160000,196370,31825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,0,0,594,0,590,50592,5
320094337,40,0,ITR-1,2017,818210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27093,845303,0,0,0,845303,0,0,0,0,267838,577470,0,0,0,0,0,0,0,0,40494,0,0,40494,0,40494,0,0,0,1215,41709,41709,0,0,13127,0,0,13127,28582,0,0,0,0,28582,0,29722,0,0,29722,0,1140,148497,9
284367067,53,0,ITR-1,2017,1082920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11946,1094866,0,0,0,1094866,0,0,0,0,163000,931870,0,0,0,0,0,0,0,0,111374,0,0,111374,0,111374,0,0,0,3341,114715,114715,0,0,0,0,0,0,114715,0,0,0,0,114715,0,114940,0,0,114940,0,230,178038,10
291888438,54,0,ITR-1,2017,846523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,848023,0,0,0,848023,0,0,0,0,166167,681860,0,0,0,0,0,0,0,0,61372,0,0,61372,0,61372,0,0,0,1841,63213,63213,0,0,0,0,0,0,63213,0,0,0,0,63213,0,63213,0,0,63213,0,0,148767,9
277147150,35,0,ITR-1,2017,2334770,-65279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21702,2291193,0,0,0,2291193,0,0,0,0,150000,2141190,0,0,0,0,0,0,0,0,467357,0,0,467357,0,467357,0,0,0,14021,481378,481378,0,0,0,0,0,0,481378,0,0,0,0,481378,0,477216,0,4160,481376,0,0,229691,10
329530150,24,0,ITR-1,2017,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266644,386644,0,0,0,386644,0,0,0,0,65395,321250,0,0,0,0,0,0,0,0,7125,0,0,7125,5000,2125,0,0,0,64,2189,2189,0,0,0,0,0,0,2189,131,0,0,131,2320,0,0,0,2320,2320,0,0,59387,5
318389589,48,0,ITR-1,2017,487207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487207,0,0,0,487207,0,0,0,0,101448,385760,0,0,0,0,0,0,0,0,13576,0,0,13576,5000,8576,0,0,0,257,8833,8833,0,0,0,0,0,0,8833,0,0,0,0,8833,0,9543,0,0,9543,0,710,87711,7
276642347,48,0,ITR-1,2017,1326276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1326276,0,0,0,1326276,0,0,0,0,71200,1255080,0,0,0,0,0,0,0,0,201524,0,0,201524,0,201524,0,0,0,6046,207570,207570,0,0,0,0,0,0,207570,0,0,0,0,207570,0,265000,0,0,265000,0,57430,199653,10
292602533,38,0,ITR-1,2017,1360824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136971,1497795,0,0,0,1497795,0,0,0,0,219812,1277980,0,0,0,0,0,0,0,0,208394,0,0,208394,0,208394,0,0,0,6252,214646,214646,0,0,0,0,0,0,214646,0,1345,1355,2700,217346,0,187720,0,29630,217350,0,0,209090,10
338283503,28,0,ITR-4,2017,0,0,0,0,0,0,625130,0,0,0,0,0,0,0,0,0,0,0,0,625130,0,0,0,625130,0,0,0,0,0,625130,0,0,0,0,0,0,0,0,50026,0,0,50026,0,50026,0,0,0,1501,51527,51527,0,0,0,0,0,0,51527,4120,6180,515,10815,62342,0,0,0,62340,62340,0,0,116490,8
309249064,32,0,ITR-3,2017,0,0,1000891,0,0,0,1000891,0,0,0,0,0,0,0,0,40738,0,0,40738,1041629,0,1041629,0,1041629,0,0,19011,0,19011,1022620,0,275500,1298120,0,0,0,0,0,214436,0,30100,184336,0,184336,0,0,0,5530,189866,189866,0,189866,0,0,0,0,189866,0,10598,7643,18241,208107,0,0,38410,169700,208110,0,0,170957,10
287391557,61,1,ITR-4,2017,0,0,0,0,0,0,287950,0,0,0,0,0,0,0,0,0,0,0,172052,460002,0,0,0,460002,0,0,0,0,10000,450000,0,0,0,0,0,0,0,0,15000,0,0,15000,5000,10000,0,0,0,300,10300,10300,0,0,0,0,0,0,10300,0,412,103,515,10815,0,0,0,10820,10820,0,10,80278,7
294863304,45,0,ITR-3,2017,0,0,580000,0,0,0,580000,0,0,0,0,0,0,0,0,236538,0,0,236538,816538,0,816538,0,816538,0,0,160000,0,160000,656540,0,0,656540,0,0,0,0,0,56308,0,0,56308,0,56308,0,0,0,1689,57997,57997,0,57997,0,0,0,0,57997,0,2895,579,3474,61471,0,0,0,61471,61471,0,0,145580,9
320341422,34,0,ITR-3,2017,0,0,554477,0,0,0,554477,0,0,0,0,0,0,0,0,17510,0,0,17510,571987,0,571987,0,571987,0,0,160000,0,160000,411990,0,0,411990,0,0,0,0,0,16199,0,0,16199,5000,11199,0,0,0,336,11535,11535,0,11535,0,0,0,0,11535,0,0,0,0,11535,0,141639,0,0,141639,0,130100,106687,8
297257657,44,0,ITR-1,2017,288500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83002,371502,0,0,0,371502,0,0,0,0,56469,315030,0,0,0,0,0,0,0,0,6503,0,0,6503,5000,1503,0,0,0,45,1548,1548,0,0,0,0,0,0,1548,15,0,0,15,1563,0,0,0,1563,1563,0,0,55257,5
310487960,48,0,ITR-3,2017,0,0,2289874,0,0,0,2289874,0,0,0,0,0,0,0,0,28438,0,0,28438,2318312,0,2318312,0,2318312,0,0,188750,0,188750,2129560,0,0,2129560,0,0,0,0,0,463868,0,0,463868,0,463868,0,0,0,13916,477784,477784,0,477784,0,0,0,0,477784,0,11848,2962,14810,492594,0,181490,0,311500,492990,0,400,230061,10
324692457,37,0,ITR-4,2017,0,0,0,0,0,0,1220600,0,0,0,0,0,0,0,0,0,0,0,22369,1242969,0,0,0,1242969,0,0,0,0,160000,1082970,0,0,0,0,0,0,0,0,149891,0,0,149891,0,149891,0,0,0,4497,154388,154388,0,0,0,0,0,0,154388,2048,3072,256,5376,159764,0,128778,0,30990,159768,0,0,193503,10
327502150,40,0,ITR-1,2017,280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280000,0,0,0,280000,0,0,0,0,0,280000,0,0,0,0,0,0,0,0,3000,0,0,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,32,0,30,15262,2
272916854,35,0,ITR-1,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882236,882236,0,0,0,882236,0,0,0,0,29028,853210,0,0,0,0,0,0,0,0,95642,0,0,95642,0,95642,0,0,0,2869,98511,98511,0,0,0,0,0,0,98511,0,0,0,0,98511,0,101950,0,0,101950,0,3440,151971,9
326402151,44,0,ITR-3,2017,0,0,27123965,0,0,0,27123965,0,0,0,0,0,0,0,0,801440,0,0,801440,27925405,200000,27725405,0,27725405,0,0,220328,0,220328,27505080,0,0,27505080,0,0,0,0,0,8076524,0,0,8076524,0,8076524,0,1211479,1211479,278640,9566643,9566643,0,9566643,0,0,0,0,9566643,49120,117888,57834,224842,9791485,8500000,84240,0,1207250,9791490,0,0,247338,10
337504911,28,0,ITR-1,2017,215921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18805,234726,0,0,0,234726,0,0,0,0,271,234460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1452,0,0,1452,0,1450,6104,2
334745383,59,0,ITR-4,2017,0,0,0,0,0,0,213140,0,0,0,0,0,0,0,0,0,0,0,44,213184,0,0,0,213184,0,0,0,0,44,213140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4972,1
275115160,23,0,ITR-1,2017,839264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839264,0,0,0,839264,0,0,0,0,106368,732900,0,0,0,0,0,0,0,0,71580,0,0,71580,0,71580,0,0,0,2147,73727,73727,0,0,0,0,0,0,73727,0,0,0,0,73727,0,74344,0,0,74344,0,620,147904,9
324435355,32,0,ITR-3,2017,0,0,581699,0,0,0,581699,0,0,0,0,0,0,0,0,692,0,0,692,582391,0,582391,0,582391,0,0,6902,0,6902,575490,0,0,575490,0,0,0,0,0,40098,0,0,40098,0,40098,0,0,0,1203,41301,41301,0,41301,0,0,0,0,41301,760,0,0,760,42061,0,31776,0,10285,42061,0,0,108685,8
313583493,35,0,ITR-4,2017,0,0,0,0,0,0,460310,0,0,0,0,0,0,0,0,0,0,0,0,460310,0,0,0,460310,0,0,0,0,161500,298810,0,0,0,0,0,0,0,0,4881,0,0,4881,4881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80372,7
336654059,54,0,ITR-3,2017,0,0,475487,0,0,0,475487,0,0,0,0,0,0,0,0,0,0,0,0,475487,0,475487,0,475487,0,0,105000,0,105000,370490,0,0,370490,0,0,0,0,0,12049,0,0,12049,5000,7049,0,0,0,211,7260,7260,0,7260,0,0,0,0,7260,295,0,0,295,7555,0,1356,0,6199,7555,0,0,84653,7
274477283,34,0,ITR-1,2017,747627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747627,0,0,0,747627,0,0,0,0,80704,666920,0,0,0,0,0,0,0,0,58384,0,0,58384,0,58384,0,0,0,1752,60136,60136,0,0,0,0,0,0,60136,0,0,0,0,60136,0,60137,0,0,60137,0,0,137038,9
338805533,55,0,ITR-3,2017,0,0,427650,0,0,0,427650,0,0,0,0,0,0,0,0,0,0,0,0,427650,0,427650,0,427650,0,0,0,0,0,427650,0,0,427650,0,0,0,0,0,17765,0,0,17765,5000,12765,0,0,0,383,13148,13148,0,13148,0,0,0,0,13148,0,0,0,0,13148,0,89634,0,0,89634,0,76490,71287,6
300417433,65,1,ITR-1,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349906,349906,0,0,0,349906,0,0,0,0,1236,348670,0,0,0,0,0,0,0,0,4867,0,0,4867,4867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48129,5
282042260,62,1,ITR-1,2017,167513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113881,281394,0,0,0,281394,0,0,0,0,8830,272560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,63,0,60,15797,2
317515200,32,0,ITR-2,2017,705158,0,0,0,0,0,73884,0,0,0,0,0,0,0,0,22449,0,0,22449,801491,0,801491,0,801491,0,0,0,0,149426,652070,0,0,652070,0,0,0,0,0,55414,0,0,55414,0,55414,0,0,0,1662,57076,0,0,0,0,0,0,0,57076,0,0,0,0,57076,0,0,0,57076,57076,0,0,143812,9
330718882,35,0,ITR-2,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296906,0,0,296906,296906,0,296906,0,296906,0,0,0,0,0,296910,0,0,296910,0,0,0,0,0,4691,0,0,4691,4691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078,0,0,1078,0,1080,23429,3
339233417,36,0,ITR-3,2017,0,0,484132,0,0,0,484132,0,0,0,0,0,0,0,0,2567,0,0,2567,486699,200000,286699,0,286699,0,0,119453,0,119453,167250,0,0,167250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17748,3
292080936,51,0,ITR-1,2017,1121472,-144639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976833,0,0,0,976833,0,0,0,0,200000,776830,0,0,0,0,0,0,0,0,80366,0,0,80366,0,80366,0,0,0,2411,82777,82777,0,0,0,0,0,0,82777,0,0,0,0,82777,0,119413,0,0,119413,0,36640,160648,10
318632697,29,0,ITR-4,2017,0,0,0,0,0,0,341650,0,0,0,0,0,0,0,0,0,0,0,1365,343015,0,0,0,343015,0,0,0,0,37365,305650,0,0,0,0,0,0,0,0,5565,0,0,5565,5000,565,0,0,0,17,582,582,0,0,0,0,0,0,582,30,0,0,30,612,0,0,0,610,610,0,0,45715,5
310169142,33,0,ITR-1,2017,1308106,-200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108106,0,0,0,1108106,0,0,0,0,150000,958110,0,0,0,0,0,0,0,0,116622,0,0,116622,0,116622,0,0,0,3498,120120,120120,0,0,0,0,0,0,120120,0,0,0,0,120120,0,160908,0,0,160908,0,40790,179640,10
271794559,27,0,ITR-1,2017,4077211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4077211,0,0,0,4077211,0,0,0,0,150000,3927210,0,0,0,0,0,0,0,0,1003163,0,0,1003163,0,1003163,0,0,0,30095,1033258,1033258,0,0,0,0,0,0,1033258,0,0,0,0,1033258,0,1033261,0,0,1033261,0,0,241101,10
312384548,56,0,ITR-3,2017,0,0,475510,0,0,0,475510,14957,0,0,14957,0,0,0,14957,65254,0,0,65254,555721,0,555721,0,555721,14957,0,78194,0,78194,477530,14957,0,462573,0,0,0,0,0,21257,2244,0,23501,5000,18501,0,0,0,555,19056,19056,0,19056,0,0,0,0,19056,0,0,0,0,19056,0,38194,0,0,38194,0,19140,103319,8
326827825,27,0,ITR-3,2017,0,0,290700,0,0,0,290700,0,0,0,0,0,0,0,0,31034,0,0,31034,321734,0,321734,0,321734,0,0,22892,0,22892,298840,0,210000,508840,0,0,0,0,0,26768,0,21000,5768,5000,768,0,0,0,23,791,791,0,791,0,0,0,0,791,56,0,0,56,847,0,0,0,850,850,0,0,37637,4
363021694,24,0,ITR-1,2017,836753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836753,0,0,0,836753,0,0,0,0,34468,802290,0,0,0,0,0,0,0,0,85458,0,0,85458,0,85458,0,0,0,2564,88022,88022,0,0,0,0,0,0,88022,0,2835,2862,5697,93719,0,31298,0,62420,93718,0,0,147642,9
267890042,55,0,ITR-1,2017,1469268,-81851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62571,1449988,0,0,0,1449988,0,0,0,0,180547,1269440,0,0,0,0,0,0,0,0,205832,0,0,205832,0,205832,0,0,0,6175,212007,212007,0,0,0,0,0,0,212007,0,0,0,0,212007,0,211360,0,650,212010,0,0,206749,10
302693880,47,0,ITR-2,2017,0,0,0,0,0,0,943802,0,0,0,0,0,0,0,0,25684,0,0,25684,969486,0,969486,0,969486,0,0,0,0,77623,891860,0,0,891860,0,0,0,0,0,103372,0,0,103372,0,103372,0,0,0,3101,106473,0,0,0,0,0,0,0,106473,0,1528,4172,5700,112173,30000,0,0,90000,120000,0,7830,159344,10
286691234,36,0,ITR-1,2017,1295184,-129844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165340,0,0,0,1165340,0,0,0,0,156000,1009340,0,0,0,0,0,0,0,0,127802,0,0,127802,0,127802,0,0,0,3834,131636,131636,0,0,0,0,0,0,131636,0,0,0,0,131636,0,131636,0,0,131636,0,0,186008,10
310841951,50,0,ITR-3,2017,0,0,4245278,0,0,0,4245278,0,0,0,0,0,0,0,0,0,0,0,0,4245278,38893,4206385,0,4206385,0,0,150000,0,150000,4056390,0,0,4056390,0,0,0,0,0,1041917,0,0,1041917,0,1041917,0,0,0,31257,1073174,1073174,0,1073174,0,0,0,0,1073174,0,0,0,0,1073174,0,1028419,122523,0,1150942,0,77770,241435,10
337231157,41,0,ITR-4,2017,101160,0,0,0,0,0,198125,0,0,0,0,0,0,0,0,0,0,0,59,299344,0,0,0,299344,0,0,0,0,59,299290,0,0,0,0,0,0,0,0,4929,0,0,4929,4929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25636,3
316471548,54,0,ITR-3,2017,0,0,1348614,0,0,0,1348614,0,0,0,0,0,0,0,0,6972,0,0,6972,1355586,0,1355586,0,1355586,0,0,150731,0,150731,1204860,0,0,1204860,0,0,0,0,0,186458,0,0,186458,0,186458,0,0,0,5594,192052,192052,0,192052,0,0,0,0,192052,3428,15426,8263,27117,219169,20000,624,0,198545,219169,0,0,201552,10
313912951,40,0,ITR-3,2017,0,0,1298548,0,0,0,1298548,0,0,0,0,0,0,0,0,14834,0,0,14834,1313382,0,1313382,0,1313382,0,0,160000,0,160000,1153380,0,0,1153380,0,0,0,0,0,171014,0,0,171014,0,171014,0,0,0,5130,176144,176144,0,176144,0,0,0,0,176144,3790,6071,6659,16520,192664,70000,30340,0,92320,192660,0,0,198795,10
314930257,46,0,ITR-3,2017,0,0,1088328,0,0,0,1088328,0,0,0,0,0,0,0,0,0,0,0,0,1088328,14020,1074308,0,1074308,0,0,175048,0,175048,899260,0,0,899260,0,0,0,0,0,104852,0,0,104852,0,104852,0,0,0,3146,107998,107998,0,107998,0,0,0,0,107998,958,3832,4847,9637,117635,60000,0,0,57640,117640,0,10,175392,10
286451299,59,0,ITR-4,2017,0,0,0,0,0,0,394279,0,0,0,0,0,0,0,0,0,0,0,740,395019,0,0,0,395019,0,0,0,0,740,394280,0,0,0,0,0,0,0,0,14428,0,0,14428,5000,9428,0,0,0,283,9711,9711,0,0,0,0,0,0,9711,0,0,0,0,9711,0,0,0,9711,9711,0,0,61781,6
334107174,59,0,ITR-3,2017,0,102304,630080,0,0,0,630080,0,0,0,0,1400000,0,1400000,1400000,106644,0,0,106644,2239028,0,2239028,0,2239028,1400000,0,185000,0,185000,2054030,1400000,0,654030,0,0,0,0,0,55806,140000,0,195806,0,195806,0,0,0,5874,201680,201680,0,201680,0,0,0,0,201680,8456,10570,6470,25496,227176,70000,14445,11478,131250,227173,0,0,228860,10
286041096,45,0,ITR-3,2017,230800,0,1251844,0,0,0,1251844,0,0,0,0,0,0,0,0,579039,0,0,579039,2061683,0,2061683,0,2061683,0,0,171021,0,171021,1890660,0,0,1890660,0,0,0,0,0,392197,0,0,392197,0,392197,0,0,0,11766,403963,403963,0,403963,0,0,0,0,403963,0,5616,7089,12705,416668,0,263518,0,153150,416668,0,0,225863,10
291088553,33,0,ITR-1,2017,1652789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652789,0,0,0,1652789,0,0,0,0,220843,1431950,0,0,0,0,0,0,0,0,254585,0,0,254585,0,254585,0,0,0,7638,262223,262223,0,0,0,0,0,0,262223,0,0,0,0,262223,0,262223,0,0,262223,0,0,215248,10
287515142,49,0,ITR-1,2017,434208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434208,0,0,0,434208,0,0,0,0,102978,331230,0,0,0,0,0,0,0,0,8123,0,0,8123,5000,3123,0,0,0,94,3217,3217,0,0,0,0,0,0,3217,0,0,0,0,3217,0,8217,0,0,8217,0,5000,72938,6
322053659,36,0,ITR-1,2017,1427088,-200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1227088,0,0,0,1227088,0,0,0,0,183374,1043710,0,0,0,0,0,0,0,0,138113,0,0,138113,0,138113,0,0,0,4143,142256,142256,0,0,0,0,0,0,142256,0,0,0,0,142256,0,142258,0,0,142258,0,0,192069,10
289000707,36,0,ITR-1,2017,973297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973297,0,0,0,973297,0,0,0,0,150000,823300,0,0,0,0,0,0,0,0,89660,0,0,89660,0,89660,0,0,0,2690,92350,92350,0,0,77173,0,0,77173,15177,0,0,0,0,15177,0,92349,0,0,92349,0,77170,159998,10
311520717,39,0,ITR-1,2017,1632248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79010,1711258,0,0,0,1711258,0,0,0,0,166621,1544640,0,0,0,0,0,0,0,0,288392,0,0,288392,0,288392,0,0,0,8652,297044,297044,0,0,0,0,0,0,297044,0,3992,5869,9861,306905,0,180774,0,126900,307674,0,770,217170,10
280016398,32,0,ITR-1,2017,1186560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186560,0,0,0,1186560,0,0,0,0,198150,988410,0,0,0,0,0,0,0,0,122682,0,0,122682,0,122682,0,0,0,3680,126362,126362,0,0,0,0,0,0,126362,0,0,0,0,126362,0,126362,0,0,126362,0,0,188184,10
278448034,33,0,ITR-1,2017,460500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15717,476217,0,0,0,476217,0,0,0,0,160000,316220,0,0,0,0,0,0,0,0,6622,0,0,6622,5000,1622,0,0,0,48,1670,1670,0,0,0,0,0,0,1670,0,0,0,0,1670,0,1082,0,590,1672,0,0,84855,7
295909804,45,0,ITR-1,2017,1227272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1227272,0,0,0,1227272,0,0,0,0,150000,1077270,0,0,0,0,0,0,0,0,148181,0,0,148181,0,148181,0,0,0,4445,152626,152626,0,0,0,0,0,0,152626,0,0,0,0,152626,0,152628,0,0,152628,0,0,192089,10
